seedResourceAcquisitionFitness,turn,seedPopulation,error
1.05,34,3.605,2.1526981969468424
1.05,35,3.65,2.2191595404342794
1.05,36,3.805,2.382098857145165
1.05,37,3.885,2.333165189397268
1.05,38,3.87,2.2728179842702714
1.05,39,4.19,2.495325248482064
1.05,40,4.165,2.4999997569874477
1.05,41,4.23,2.512239874239861
1.05,42,4.305,2.5068521765874383
1.05,43,4.685,2.744894973934156
1.05,44,4.725,2.780400877684365
1.05,45,5.035,2.9813139251681227
1.05,46,5.34,3.149020591038026
1.05,47,4.975,2.97842271914658
1.05,48,5.495,3.189818937358985
1.05,49,5.43,3.155917058107875
1.1,0,1.0,0.0
1.1,1,1.085,0.1968256382976764
1.1,2,1.35,0.347856186894993
1.1,3,1.235,0.3596846110987201
1.1,4,1.46,0.45674327464048003
1.1,5,1.685,0.5609685209775677
1.1,6,1.98,0.6634848300334797
1.1,7,2.185,0.7632624920654698
1.1,8,2.23,0.8403502467292987
1.1,9,2.45,0.9491764968704017
1.1,10,2.675,1.0807649201181109
1.1,11,2.795,1.158020421734145
1.1,12,2.91,1.194528168595166
1.1,13,3.015,1.2644511632215814
1.1,14,3.215,1.3571317761005406
1.1,15,3.355,1.4567558731618537
1.1,16,3.525,1.6020889538515577
1.1,17,3.65,1.6727775420758084
1.1,18,4.18,1.935539910982829
1.1,19,4.23,1.9532795714941917
1.1,20,4.69,2.2073662359118496
1.1,21,5.005,2.2592899323058493
1.1,22,5.245,2.3109723748272986
1.1,23,5.455,2.4683513466258593
1.1,24,5.77,2.62252504480279
1.1,25,6.045,2.8056621360275202
1.1,26,6.075,2.7221006208383653
1.1,27,6.63,3.116503847310671
1.1,28,6.755,3.1313810028280087
1.1,29,7.165,3.2829334786855138
1.1,30,7.625,3.491006046273611
1.1,31,8.565,3.820640764284974
1.1,32,8.775,3.834156203445003
1.1,33,9.15,4.003229485540284
1.1,34,9.28,4.113598591308747
1.1,35,9.545,4.174385405034371
1.1,36,10.045,4.411490185795761
1.1,37,10.375,4.508195721325913
1.1,38,10.96,4.695357424808091
1.1,39,11.415,4.848559162379959
1.1,40,11.745,4.963169152509244
1.1,41,12.02,5.058733331610356
1.1,42,12.295,5.14427348220087
1.1,43,12.255,5.133886848515911
1.1,44,12.795,5.329828960344714
1.1,45,12.825,5.288750205794207
1.1,46,12.995,5.381187231803023
1.1,47,13.37,5.5282394864632245
1.1,48,13.55,5.5395228895199615
1.1,49,13.775,5.631514508261022
1.15,0,1.0,0.0
1.15,1,1.09,0.18321915662088073
1.15,2,1.255,0.3138907216900333
1.15,3,1.505,0.4409100146830942
1.15,4,1.86,0.5831395378428212
1.15,5,2.015,0.6953492831237729
1.15,6,2.475,0.8738740554139728
1.15,7,2.99,1.0735353846748994
1.15,8,3.38,1.1746967801467703
1.15,9,3.85,1.3656450850567103
1.15,10,4.14,1.4823936805219544
1.15,11,4.71,1.6573204812113018
1.15,12,5.445,1.9986093029488607
1.15,13,5.875,2.1345169856127613
1.15,14,6.645,2.389135312621173
1.15,15,7.7,2.778435206242567
1.15,16,8.175,2.9665367425885076
1.15,17,9.015,3.2492469711767527
1.15,18,9.43,3.402216638483635
1.15,19,10.02,3.6322371723921645
1.15,20,10.49,3.7732158444784236
1.15,21,11.84,4.185125775879509
1.15,22,12.76,4.429574199867206
1.15,23,13.435,4.6609550285894255
1.15,24,14.6,5.0634868608989425
1.15,25,15.065,5.225762779764073
1.15,26,15.815,5.434910637088775
1.15,27,16.57,5.70819436492998
1.15,28,16.93,5.744402836273082
1.15,29,17.6,5.90952168239064
1.15,30,17.55,5.818830608747248
1.15,31,18.5,6.12497870252005
1.15,32,18.89,6.236933050056166
1.15,33,19.485,6.439624195695274
1.15,34,20.16,6.603937069347175
1.15,35,20.495,6.666697029794339
1.15,36,20.51,6.640945293370493
1.15,37,21.145,6.787552091666107
1.15,38,21.455,6.865292987655101
1.15,39,21.555,6.875889077948809
1.15,40,21.905,6.966834939039138
1.15,41,22.38,7.07487425578779
1.15,42,22.99,7.259452693223022
1.15,43,23.285,7.332983344904701
1.15,44,23.435,7.359202866704049
1.15,45,23.7,7.404624453476959
1.15,46,23.845,7.4033048496719935
1.15,47,24.29,7.491514907447481
1.15,48,24.4,7.5405395623543825
1.15,49,24.595,7.561892964817879
1.2,0,1.0,0.0
1.2,1,1.125,0.19010379381718667
1.2,2,1.41,0.3319673404036334
1.2,3,1.745,0.45788852707858396
1.2,4,2.19,0.6504644792752501
1.2,5,2.455,0.7905315183394732
1.2,6,2.94,0.9843308490748066
1.2,7,3.63,1.217921990956567
1.2,8,4.165,1.44439240615784
1.2,9,4.9,1.7553478235136906
1.2,10,6.18,2.2310875276772433
1.2,11,6.955,2.5285997713479746
1.2,12,7.7,2.81703178534631
1.2,13,8.4,3.040187939922893
1.2,14,9.055,3.2735941661640577
1.2,15,9.705,3.431503397103711
1.2,16,10.525,3.740408264306385
1.2,17,11.665,4.086254133717129
1.2,18,12.45,4.304786088813792
1.2,19,13.815,4.655916653579705
1.2,20,14.36,4.804009352817221
1.2,21,15.76,5.18974441915155
1.2,22,16.585,5.3282097725662005
1.2,23,17.01,5.488057767376127
1.2,24,18.05,5.808159526636196
1.2,25,19.26,6.112786480121844
1.2,26,19.795,6.217901951454177
1.2,27,20.16,6.26563370029781
1.2,28,20.915,6.447856370797533
1.2,29,22.38,6.870938604527122
1.2,30,22.315,6.75283945366451
1.2,31,23.165,7.013822320631384
1.2,32,23.25,7.037054165996906
1.2,33,23.895,7.189503605534643
1.2,34,24.5,7.355965996384732
1.2,35,25.205,7.545603812580559
1.2,36,25.14,7.487095293080699
1.2,37,25.515,7.579527689122433
1.2,38,25.805,7.674862633074621
1.2,39,25.96,7.637862498138869
1.2,40,26.075,7.673354801989852
1.2,41,26.34,7.745742716311302
1.2,42,26.81,7.883350516960991
1.2,43,27.0,7.886939479844138
1.2,44,27.085,7.905147899511668
1.2,45,26.86,7.839477135683374
1.2,46,27.405,7.98241350361457
1.2,47,27.4,7.998976520277335
1.2,48,27.395,7.9824509070449245
1.2,49,27.12,7.901974290600766
1.25,0,1.0,0.0
1.25,1,1.18,0.20506578129291209
1.25,2,1.49,0.3258144075513527
1.25,3,1.825,0.4384351662021553
1.25,4,2.275,0.5918629963784201
1.25,5,3.1,0.8852012700965837
1.25,6,3.745,1.0721450493122884
1.25,7,4.515,1.3616586910443829
1.25,8,5.205,1.616042696295147
1.25,9,6.21,1.9524199924033807
1.25,10,7.445,2.3232993300368587
1.25,11,8.79,2.666113361829117
1.25,12,9.995,2.948536935392033
1.25,13,11.735,3.3997764679409954
