seedResourceAcquisitionFitness,seedResilience,seedMutationProbability,turn,seedPopulation,error
1.2,0.3,0.06,17,14.2,24.74062040012079
1.2,0.3,0.06,18,17.1,29.673151922071625
1.2,0.3,0.06,19,18.6,31.839101709270025
1.2,0.3,0.06,20,20.4,32.6546217903266
1.2,0.3,0.06,21,21.0,33.218343062710346
1.2,0.3,0.06,22,22.8,36.3743568450847
1.2,0.3,0.06,23,27.4,43.31239578183869
1.2,0.3,0.06,24,28.8,45.2178151291241
1.2,0.3,0.06,25,27.9,44.10794318271641
1.2,0.3,0.06,26,25.7,40.45503573766195
1.2,0.3,0.06,27,28.6,45.05027009676826
1.2,0.3,0.06,28,32.4,52.33789260351216
1.2,0.3,0.06,29,29.7,46.63270541250903
1.2,0.3,0.06,30,30.7,48.68694019661297
1.2,0.3,0.06,31,31.4,49.71122491142083
1.2,0.3,0.06,32,28.5,45.10661685524165
1.2,0.3,0.06,33,29.8,47.10087005663249
1.2,0.3,0.06,34,31.2,49.26433404571072
1.2,0.3,0.06,35,30.6,48.30178427443368
1.2,0.3,0.06,36,30.9,48.77666461142881
1.2,0.3,0.06,37,30.8,48.616931440425134
1.2,0.3,0.06,38,30.6,48.30178427443368
1.2,0.3,0.06,39,31.2,49.26433404571072
1.2,0.3,0.06,40,32.0,50.62446896473159
1.2,0.3,0.06,41,32.0,50.62446896473159
1.2,0.3,0.06,42,32.0,50.62446896473159
1.2,0.3,0.06,43,32.0,50.62446896473159
1.2,0.3,0.06,44,32.0,50.62446896473159
1.2,0.3,0.06,45,32.0,50.62446896473159
1.2,0.3,0.06,46,32.0,50.62446896473159
1.2,0.3,0.06,47,32.0,50.62446896473159
1.2,0.3,0.06,48,32.0,50.62446896473159
1.2,0.3,0.06,49,32.0,50.62446896473159
1.2,0.3,0.06,50,32.0,50.62446896473159
1.2,0.3,0.08,0,1.0,0.0
1.2,0.3,0.08,1,1.7,1.660281151904795
1.2,0.3,0.08,2,1.5,2.167910702979056
1.2,0.3,0.08,3,2.3,4.527663598700252
1.2,0.3,0.08,4,2.4,4.6914840192387866
1.2,0.3,0.08,5,3.6,6.152411630723895
1.2,0.3,0.08,6,3.6,6.135221288015515
1.2,0.3,0.08,7,3.6,6.502920106673072
1.2,0.3,0.08,8,3.7,6.724097434890541
1.2,0.3,0.08,9,4.0,8.208649711273189
1.2,0.3,0.08,10,4.4,9.331046969913464
1.2,0.3,0.08,11,5.1,10.684498499756625
1.2,0.3,0.08,12,5.4,11.184345726297817
1.2,0.3,0.08,13,5.5,11.583737801640888
1.2,0.3,0.08,14,6.5,13.519081487852082
1.2,0.3,0.08,15,6.6,14.054928185888807
1.2,0.3,0.08,16,8.0,16.443011731837125
1.2,0.3,0.08,17,9.3,19.22656100528385
1.2,0.3,0.08,18,9.1,18.81792288187341
1.2,0.3,0.08,19,10.6,21.830575223357936
1.2,0.3,0.08,20,11.1,23.526879091009246
1.2,0.3,0.08,21,12.1,25.250406549207067
1.2,0.3,0.08,22,12.1,25.870201468918374
1.2,0.3,0.08,23,9.8,20.56301177876285
1.2,0.3,0.08,24,9.7,20.409639926768403
1.2,0.3,0.08,25,10.2,22.069230937703885
1.2,0.3,0.08,26,12.1,24.955901655397764
1.2,0.3,0.08,27,13.2,27.685852338257533
1.2,0.3,0.08,28,14.0,28.833935771084043
1.2,0.3,0.08,29,11.4,23.503299545021154
1.2,0.3,0.08,30,11.7,25.998887446665496
1.2,0.3,0.08,31,13.2,27.781057129265214
1.2,0.3,0.08,32,13.5,28.164095561808196
1.2,0.3,0.08,33,16.3,33.78594425250816
1.2,0.3,0.08,34,17.5,36.50029752582501
1.2,0.3,0.08,35,19.8,40.862207513411356
1.2,0.3,0.08,36,20.9,43.095441618035544
1.2,0.3,0.08,37,17.4,35.86970554545925
1.2,0.3,0.08,38,22.5,46.25110865152087
1.2,0.3,0.08,39,20.2,41.94630099033711
1.2,0.3,0.08,40,22.0,45.25563731416231
1.2,0.3,0.08,41,19.4,40.63256264442481
1.2,0.3,0.08,42,21.3,43.915007351536744
1.2,0.3,0.08,43,21.0,43.360649845884524
1.2,0.3,0.08,44,22.3,45.84929440138325
1.2,0.3,0.08,45,21.8,44.86609534948919
1.2,0.3,0.08,46,20.3,42.11779339129308
1.2,0.3,0.08,47,21.7,44.67324223902899
1.2,0.3,0.08,48,22.7,46.65761169327334
1.2,0.3,0.08,49,21.8,44.86609534948919
1.2,0.3,0.08,50,21.2,43.728828702782565
1.2,0.3,0.1,0,1.0,0.0
1.2,0.3,0.1,1,1.0,1.0276882332398203
1.2,0.3,0.1,2,0.8,1.1984801301839896
1.2,0.3,0.1,3,1.2,1.7073239203740016
1.2,0.3,0.1,4,1.0,1.592087764972459
1.2,0.3,0.1,5,1.1,2.1285802590771183
1.2,0.3,0.1,6,1.4,2.8775270530714967
1.2,0.3,0.1,7,1.7,3.846630330224307
1.2,0.3,0.1,8,2.4,5.441897891076045
1.2,0.3,0.1,9,1.9,3.965598420109176
1.2,0.3,0.1,10,1.6,3.5659448931615
1.2,0.3,0.1,11,2.1,4.37099860040461
1.2,0.3,0.1,12,2.9,6.173832249911846
1.2,0.3,0.1,13,2.8,6.041548286639774
1.2,0.3,0.1,14,3.6,7.456230484198544
1.2,0.3,0.1,15,5.0,10.317907973894224
1.2,0.3,0.1,16,5.3,11.572791673231942
1.2,0.3,0.1,17,5.8,13.334626095768725
1.2,0.3,0.1,18,6.5,14.542787103031575
1.2,0.3,0.1,19,7.3,15.504474582190024
1.2,0.3,0.1,20,9.0,19.0607772147522
1.2,0.3,0.1,21,10.2,21.930009671092638
1.2,0.3,0.1,22,8.8,20.084930178776602
1.2,0.3,0.1,23,11.2,27.56734177330877
1.2,0.3,0.1,24,10.7,23.117503594230854
1.2,0.3,0.1,25,12.2,27.212594498121753
1.2,0.3,0.1,26,10.0,22.15615749815293
1.2,0.3,0.1,27,11.2,23.671655743750442
1.2,0.3,0.1,28,13.2,27.44447151205651
1.2,0.3,0.1,29,12.2,25.777567685450002
1.2,0.3,0.1,30,15.1,31.483007200187394
1.2,0.3,0.1,31,14.5,30.19112960035608
1.2,0.3,0.1,32,14.4,29.600989264147028
1.2,0.3,0.1,33,16.0,33.80141432998449
1.2,0.3,0.1,34,16.4,33.75826796117064
1.2,0.3,0.1,35,17.3,35.72469578874479
1.2,0.3,0.1,36,19.8,40.76128171012441
1.2,0.3,0.1,37,22.8,46.88286236845859
1.2,0.3,0.1,38,21.5,44.205528834574686
1.2,0.3,0.1,39,21.6,44.43417790084978
1.2,0.3,0.1,40,17.6,36.186302200975504
1.2,0.3,0.1,41,20.0,41.233228954446204
1.2,0.3,0.1,42,19.2,39.59414829177725
1.2,0.3,0.1,43,20.4,41.93219868424083
1.2,0.3,0.1,44,20.3,41.72477507768947
1.2,0.3,0.1,45,20.1,41.71059787399922
1.2,0.3,0.1,46,20.7,42.59653055559397
1.2,0.3,0.1,47,20.8,42.76171097865384
1.2,0.3,0.1,48,20.3,41.72983719744988
1.2,0.3,0.1,49,22.3,45.840079435150656
1.2,0.3,0.1,50,21.3,43.78012183528551
1.2,0.4,0.0,0,1.0,0.0
1.2,0.4,0.0,1,2.2,1.5103870716599435
1.2,0.4,0.0,2,3.0,2.5998684332737554
1.2,0.4,0.0,3,4.7,5.419533166501318
1.2,0.4,0.0,4,5.7,6.302502849603141
1.2,0.4,0.0,5,8.1,9.379027625173086
1.2,0.4,0.0,6,13.6,15.389266707897558
1.2,0.4,0.0,7,18.0,20.44557264680857
1.2,0.4,0.0,8,16.7,19.16604114728638
1.2,0.4,0.0,9,22.9,26.25517173877327
1.2,0.4,0.0,10,27.6,32.94442138138998
1.2,0.4,0.0,11,32.2,36.88183934106857
1.2,0.4,0.0,12,28.8,35.54018721875775
1.2,0.4,0.0,13,33.7,37.52694734841628
1.2,0.4,0.0,14,33.5,35.568258574356854
1.2,0.4,0.0,15,39.6,42.512519644859495
1.2,0.4,0.0,16,43.4,46.305766130866374
1.2,0.4,0.0,17,42.6,45.79201639886758
1.2,0.4,0.0,18,49.1,52.182786486723955
1.2,0.4,0.0,19,45.5,48.46342789645737
1.2,0.4,0.0,20,51.7,53.524801235947066
1.2,0.4,0.0,21,51.2,53.14012784825143
1.2,0.4,0.0,22,47.9,49.690506167070026
1.2,0.4,0.0,23,47.3,49.36552604102545
1.2,0.4,0.0,24,50.8,52.44996962345618
1.2,0.4,0.0,25,50.4,52.20656224858287
1.2,0.4,0.0,26,50.5,52.2652976003552
1.2,0.4,0.0,27,55.0,56.95470070061957
1.2,0.4,0.0,28,49.6,51.594043521610466
1.2,0.4,0.0,29,49.9,51.6743268004726
1.2,0.4,0.0,30,51.5,53.37700297413425
1.2,0.4,0.0,31,49.1,50.8751348435977
1.2,0.4,0.0,32,50.1,51.91087140775041
1.2,0.4,0.0,33,49.8,51.55841297892461
1.2,0.4,0.0,34,49.8,51.55841297892461
1.2,0.4,0.0,35,49.8,51.55841297892461
1.2,0.4,0.0,36,49.8,51.55841297892461
1.2,0.4,0.0,37,49.8,51.55841297892461
1.2,0.4,0.0,38,49.8,51.55841297892461
1.2,0.4,0.0,39,49.8,51.55841297892461
1.2,0.4,0.0,40,49.8,51.55841297892461
1.2,0.4,0.0,41,49.8,51.55841297892461
1.2,0.4,0.0,42,49.8,51.55841297892461
1.2,0.4,0.0,43,49.8,51.55841297892461
1.2,0.4,0.0,44,49.8,51.55841297892461
1.2,0.4,0.0,45,49.8,51.55841297892461
1.2,0.4,0.0,46,49.8,51.55841297892461
1.2,0.4,0.0,47,49.8,51.55841297892461
1.2,0.4,0.0,48,49.8,51.55841297892461
1.2,0.4,0.0,49,49.8,51.55841297892461
1.2,0.4,0.0,50,49.8,51.55841297892461
1.2,0.4,0.02,0,1.0,0.0
1.2,0.4,0.02,1,1.1,0.8536619601870006
1.2,0.4,0.02,2,1.6,1.9607041850447717
1.2,0.4,0.02,3,2.4,3.850746575736158
1.2,0.4,0.02,4,3.1,5.188553530591352
1.2,0.4,0.02,5,3.6,6.437628090374688
1.2,0.4,0.02,6,5.6,10.14448540468293
1.2,0.4,0.02,7,6.1,10.986655334572344
1.2,0.4,0.02,8,8.1,16.55471456259136
1.2,0.4,0.02,9,9.7,20.409639926768403
1.2,0.4,0.02,10,11.7,24.057784246026046
1.2,0.4,0.02,11,11.6,24.47193057589722
1.2,0.4,0.02,12,15.9,33.1051225395288
1.2,0.4,0.02,13,12.4,25.688917018151646
1.2,0.4,0.02,14,17.0,35.05004507034311
1.2,0.4,0.02,15,18.4,37.86358271608354
1.2,0.4,0.02,16,19.5,40.15947370288336
1.2,0.4,0.02,17,20.9,42.96289960794454
1.2,0.4,0.02,18,20.5,42.15088063075508
1.2,0.4,0.02,19,21.3,44.044684312828416
1.2,0.4,0.02,20,20.7,42.561804645484436
1.2,0.4,0.02,21,23.4,48.23614314459119
1.2,0.4,0.02,22,19.0,39.05215286311317
1.2,0.4,0.02,23,20.4,42.05292213747039
1.2,0.4,0.02,24,20.3,41.83095094978823
1.2,0.4,0.02,25,20.3,41.83095094978823
1.2,0.4,0.02,26,20.3,41.83095094978823
1.2,0.4,0.02,27,20.3,41.83095094978823
1.2,0.4,0.02,28,20.3,41.83095094978823
1.2,0.4,0.02,29,20.3,41.83095094978823
1.2,0.4,0.02,30,20.3,41.83095094978823
1.2,0.4,0.02,31,20.3,41.83095094978823
1.2,0.4,0.02,32,20.3,41.83095094978823
1.2,0.4,0.02,33,20.3,41.83095094978823
1.2,0.4,0.02,34,20.3,41.83095094978823
1.2,0.4,0.02,35,20.3,41.83095094978823
1.2,0.4,0.02,36,20.3,41.83095094978823
1.2,0.4,0.02,37,20.3,41.83095094978823
1.2,0.4,0.02,38,20.3,41.83095094978823
1.2,0.4,0.02,39,20.3,41.83095094978823
1.2,0.4,0.02,40,20.3,41.83095094978823
1.2,0.4,0.02,41,20.3,41.83095094978823
1.2,0.4,0.02,42,20.3,41.83095094978823
1.2,0.4,0.02,43,20.3,41.83095094978823
1.2,0.4,0.02,44,20.3,41.83095094978823
1.2,0.4,0.02,45,20.3,41.83095094978823
1.2,0.4,0.02,46,20.3,41.83095094978823
1.2,0.4,0.02,47,20.3,41.83095094978823
1.2,0.4,0.02,48,20.3,41.83095094978823
1.2,0.4,0.02,49,20.3,41.83095094978823
1.2,0.4,0.02,50,20.3,41.83095094978823
1.2,0.4,0.04,0,1.0,0.0
1.2,0.4,0.04,1,1.3,0.9249194099158381
1.2,0.4,0.04,2,2.0,2.3881316474586884
1.2,0.4,0.04,3,2.1,3.0295022000630696
1.2,0.4,0.04,4,0.8,1.3633825084478919
1.2,0.4,0.04,5,0.9,1.4857116439288376
1.2,0.4,0.04,6,0.3,0.6580415434782436
1.2,0.4,0.04,7,0.6,1.3160830869564872
1.2,0.4,0.04,8,0.5,1.0530670728764444
1.2,0.4,0.04,9,0.3,0.6580415434782436
1.2,0.4,0.04,10,0.3,0.6580415434782436
1.2,0.4,0.04,11,0.3,0.6580415434782436
1.2,0.4,0.04,12,0.3,0.9249194099158382
1.2,0.4,0.04,13,0.0,0.0
1.2,0.4,0.04,14,0.0,0.0
1.2,0.4,0.04,15,0.0,0.0
1.2,0.4,0.04,16,0.0,0.0
1.2,0.4,0.04,17,0.0,0.0
1.2,0.4,0.04,18,0.0,0.0
1.2,0.4,0.04,19,0.0,0.0
1.2,0.4,0.04,20,0.0,0.0
1.2,0.4,0.04,21,0.0,0.0
1.2,0.4,0.04,22,0.0,0.0
1.2,0.4,0.04,23,0.0,0.0
1.2,0.4,0.04,24,0.0,0.0
1.2,0.4,0.04,25,0.0,0.0
1.2,0.4,0.04,26,0.0,0.0
1.2,0.4,0.04,27,0.0,0.0
1.2,0.4,0.04,28,0.0,0.0
1.2,0.4,0.04,29,0.0,0.0
1.2,0.4,0.04,30,0.0,0.0
1.2,0.4,0.04,31,0.0,0.0
1.2,0.4,0.04,32,0.0,0.0
1.2,0.4,0.04,33,0.0,0.0
1.2,0.4,0.04,34,0.0,0.0
1.2,0.4,0.04,35,0.0,0.0
1.2,0.4,0.04,36,0.0,0.0
1.2,0.4,0.04,37,0.0,0.0
1.2,0.4,0.04,38,0.0,0.0
1.2,0.4,0.04,39,0.0,0.0
1.2,0.4,0.04,40,0.0,0.0
1.2,0.4,0.04,41,0.0,0.0
1.2,0.4,0.04,42,0.0,0.0
1.2,0.4,0.04,43,0.0,0.0
1.2,0.4,0.04,44,0.0,0.0
1.2,0.4,0.04,45,0.0,0.0
1.2,0.4,0.04,46,0.0,0.0
1.2,0.4,0.04,47,0.0,0.0
1.2,0.4,0.04,48,0.0,0.0
1.2,0.4,0.04,49,0.0,0.0
1.2,0.4,0.04,50,0.0,0.0
1.2,0.4,0.06,0,1.0,0.0
1.2,0.4,0.06,1,1.8,0.8959178308316466
1.2,0.4,0.06,2,2.8,2.5089067149353954
1.2,0.4,0.06,3,3.9,4.173224148923195
1.2,0.4,0.06,4,5.6,7.399355279326706
1.2,0.4,0.06,5,6.4,8.576118341887812
1.2,0.4,0.06,6,6.8,9.416675372653312
1.2,0.4,0.06,7,8.2,11.142718851033864
1.2,0.4,0.06,8,11.0,18.041710142908837
1.2,0.4,0.06,9,11.5,15.762539940948187
1.2,0.4,0.06,10,13.1,18.614778839245172
1.2,0.4,0.06,11,14.7,18.652187542812936
1.2,0.4,0.06,12,16.7,21.483600680571335
1.2,0.4,0.06,13,18.1,21.06861138022626
1.2,0.4,0.06,14,20.6,23.72691552963401
1.2,0.4,0.06,15,24.9,29.64110131897619
1.2,0.4,0.06,16,25.4,29.260072563582202
1.2,0.4,0.06,17,28.0,34.18048423388596
1.2,0.4,0.06,18,29.7,33.94810624059729
1.2,0.4,0.06,19,30.8,34.349393457394164
1.2,0.4,0.06,20,32.9,35.55697328587893
1.2,0.4,0.06,21,38.2,41.078743980661294
1.2,0.4,0.06,22,42.2,45.29016330618636
1.2,0.4,0.06,23,42.8,44.854323858516885
1.2,0.4,0.06,24,46.5,48.84763361088133
1.2,0.4,0.06,25,46.5,48.53311404953793
1.2,0.4,0.06,26,48.0,50.08543802720964
1.2,0.4,0.06,27,52.1,54.21374442656344
1.2,0.4,0.06,28,53.5,55.45946949600088
1.2,0.4,0.06,29,52.0,53.57992336037012
1.2,0.4,0.06,30,52.9,54.66963335043962
1.2,0.4,0.06,31,46.7,48.58922573746069
1.2,0.4,0.06,32,56.5,58.10438757758134
1.2,0.4,0.06,33,55.5,57.67565456796332
1.2,0.4,0.06,34,53.1,54.95480549116511
1.2,0.4,0.06,35,50.9,52.78247184967278
1.2,0.4,0.06,36,53.2,55.20092245669863
1.2,0.4,0.06,37,51.0,53.29730288211199
1.2,0.4,0.06,38,53.4,55.66086982043384
1.2,0.4,0.06,39,53.4,55.66086982043384
1.2,0.4,0.06,40,53.4,55.66086982043384
1.2,0.4,0.06,41,53.4,55.66086982043384
1.2,0.4,0.06,42,53.4,55.66086982043384
1.2,0.4,0.06,43,53.4,55.66086982043384
1.2,0.4,0.06,44,53.4,55.66086982043384
1.2,0.4,0.06,45,53.4,55.66086982043384
1.2,0.4,0.06,46,53.4,55.66086982043384
1.2,0.4,0.06,47,53.4,55.66086982043384
1.2,0.4,0.06,48,53.4,55.66086982043384
1.2,0.4,0.06,49,53.4,55.66086982043384
1.2,0.4,0.06,50,53.4,55.66086982043384
1.2,0.4,0.08,0,1.0,0.0
1.2,0.4,0.08,1,2.0,1.1257760548561602
1.2,0.4,0.08,2,1.7,2.345742009619393
1.2,0.4,0.08,3,2.3,4.0603440574642065
1.2,0.4,0.08,4,3.0,4.992492090314632
1.2,0.4,0.08,5,3.2,5.35582362711162
1.2,0.4,0.08,6,3.0,5.158953986947112
1.2,0.4,0.08,7,2.8,5.072242702341465
1.2,0.4,0.08,8,3.3,5.777948038951045
1.2,0.4,0.08,9,3.8,6.860155737823729
1.2,0.4,0.08,10,4.7,8.524858182816342
1.2,0.4,0.08,11,5.1,9.86205954734954
1.2,0.4,0.08,12,7.1,14.681561437609474
1.2,0.4,0.08,13,8.6,18.263960090871585
1.2,0.4,0.08,14,8.1,17.46737477494023
1.2,0.4,0.08,15,9.2,21.025205300300875
1.2,0.4,0.08,16,10.1,24.30412057758522
1.2,0.4,0.08,17,13.0,28.409585717535368
1.2,0.4,0.08,18,12.1,26.000512300967454
1.2,0.4,0.08,19,15.2,33.788288658931805
1.2,0.4,0.08,20,15.4,31.865627667140416
1.2,0.4,0.08,21,15.2,31.51435752118254
1.2,0.4,0.08,22,16.4,33.8613526048426
1.2,0.4,0.08,23,19.1,39.2583630748332
1.2,0.4,0.08,24,20.7,42.873325284141636
1.2,0.4,0.08,25,15.2,31.648125928889236
1.2,0.4,0.08,26,22.4,46.07712138221853
1.2,0.4,0.08,27,21.8,44.89198176445191
1.2,0.4,0.08,28,19.7,40.56974212214337
1.2,0.4,0.08,29,17.7,36.4389032863182
1.2,0.4,0.08,30,17.2,35.355462563026684
1.2,0.4,0.08,31,19.1,39.553182168059465
1.2,0.4,0.08,32,17.9,36.849323309019326
1.2,0.4,0.08,33,22.2,47.16809110744484
1.2,0.4,0.08,34,20.5,42.895982611808044
1.2,0.4,0.08,35,18.6,38.40640188566864
1.2,0.4,0.08,36,19.1,39.553182168059465
1.2,0.4,0.08,37,18.8,38.86183724495555
1.2,0.4,0.08,38,18.1,37.28809241512113
1.2,0.4,0.08,39,20.1,41.92275252373218
1.2,0.4,0.08,40,17.8,36.631860219731195
1.2,0.4,0.08,41,18.6,38.40640188566864
1.2,0.4,0.08,42,18.3,37.73183624765704
1.2,0.4,0.08,43,19.9,41.441328902268424
1.2,0.4,0.08,44,19.9,41.441328902268424
1.2,0.4,0.08,45,19.9,41.441328902268424
1.2,0.4,0.08,46,19.9,41.441328902268424
1.2,0.4,0.08,47,19.9,41.441328902268424
1.2,0.4,0.08,48,19.9,41.441328902268424
1.2,0.4,0.08,49,19.9,41.441328902268424
1.2,0.4,0.08,50,19.9,41.441328902268424
1.2,0.4,0.1,0,1.0,0.0
1.2,0.4,0.1,1,1.9,1.6855340256872533
1.2,0.4,0.1,2,2.5,2.6897175070007155
1.2,0.4,0.1,3,3.3,4.574078585342751
1.2,0.4,0.1,4,4.9,6.555491051923847
1.2,0.4,0.1,5,4.9,6.275633543773812
1.2,0.4,0.1,6,4.5,5.462237884685473
1.2,0.4,0.1,7,4.7,6.115392656144708
1.2,0.4,0.1,8,4.2,5.827998133872813
1.2,0.4,0.1,9,5.1,7.229697244944768
1.2,0.4,0.1,10,6.0,9.88933018454159
1.2,0.4,0.1,11,6.5,10.21761938533178
1.2,0.4,0.1,12,5.9,8.652744344714517
1.2,0.4,0.1,13,9.2,12.768173308958573
1.2,0.4,0.1,14,9.2,12.175395113968495
1.2,0.4,0.1,15,11.2,15.705820053183375
1.2,0.4,0.1,16,12.3,17.87734501891277
1.2,0.4,0.1,17,14.3,20.368200042535804
1.2,0.4,0.1,18,16.8,23.316522566535255
1.2,0.4,0.1,19,17.6,24.102301826401565
1.2,0.4,0.1,20,21.0,28.664949598549722
1.2,0.4,0.1,21,21.8,28.961122354977675
1.2,0.4,0.1,22,29.3,39.10903994877542
1.2,0.4,0.1,23,26.7,34.52497167906357
1.2,0.4,0.1,24,33.6,43.344083799694744
1.2,0.4,0.1,25,36.8,47.14121418959043
1.2,0.4,0.1,26,38.0,50.104412579791706
1.2,0.4,0.1,27,37.4,47.707762852999
1.2,0.4,0.1,28,41.4,53.04544000544615
1.2,0.4,0.1,29,41.3,52.72761771925152
1.2,0.4,0.1,30,38.9,50.24218420020203
1.2,0.4,0.1,31,39.6,51.141715167769775
1.2,0.4,0.1,32,41.5,52.89799947873538
1.2,0.4,0.1,33,43.6,55.16723861443286
1.2,0.4,0.1,34,40.5,51.9552052661585
1.2,0.4,0.1,35,43.3,55.14971871605602
1.2,0.4,0.1,36,44.3,55.99920238738957
1.2,0.4,0.1,37,45.0,56.82660606662824
1.2,0.4,0.1,38,41.8,53.30285109303476
1.2,0.4,0.1,39,40.3,51.69802996522244
1.2,0.4,0.1,40,42.7,54.22660042494823
1.2,0.4,0.1,41,42.2,53.87439312624443
1.2,0.4,0.1,42,43.2,54.751386674390666
1.2,0.4,0.1,43,46.2,58.317662677427464
1.2,0.4,0.1,44,44.6,56.545644226702414
1.2,0.4,0.1,45,43.6,55.17106735947446
1.2,0.4,0.1,46,43.5,55.06002156737443
1.2,0.4,0.1,47,45.0,56.87862127757924
1.2,0.4,0.1,48,42.6,54.129423116201245
1.2,0.4,0.1,49,42.8,54.32535362204375
1.2,0.4,0.1,50,41.5,53.16685257451543
1.2,0.5,0.0,0,1.0,0.0
1.2,0.5,0.0,1,1.8,1.1068541012698634
1.2,0.5,0.0,2,3.3,2.390341857693403
1.2,0.5,0.0,3,3.8,5.093022153142883
1.2,0.5,0.0,4,4.1,5.6932444075814805
1.2,0.5,0.0,5,6.1,8.291221543747307
1.2,0.5,0.0,6,7.8,10.548707859987518
1.2,0.5,0.0,7,11.2,14.597514610791055
1.2,0.5,0.0,8,14.0,19.384935302093314
1.2,0.5,0.0,9,16.3,21.776565740702097
1.2,0.5,0.0,10,20.6,26.5382453821752
1.2,0.5,0.0,11,24.4,31.219402665295778
1.2,0.5,0.0,12,26.3,34.13425895753056
1.2,0.5,0.0,13,28.4,34.929912114394966
1.2,0.5,0.0,14,29.7,35.591411903094034
1.2,0.5,0.0,15,35.9,43.25932738562887
1.2,0.5,0.0,16,40.2,47.14793485542803
1.2,0.5,0.0,17,39.7,44.54776599602638
1.2,0.5,0.0,18,42.9,47.628554599516285
1.2,0.5,0.0,19,45.3,50.344242810723635
1.2,0.5,0.0,20,43.6,48.41971405972072
1.2,0.5,0.0,21,44.7,47.334052687527176
1.2,0.5,0.0,22,47.5,49.736819229583716
1.2,0.5,0.0,23,47.2,49.51239369084605
1.2,0.5,0.0,24,45.3,47.25365926011946
1.2,0.5,0.0,25,51.2,54.253373970519355
1.2,0.5,0.0,26,51.9,54.54585391146455
1.2,0.5,0.0,27,50.6,53.08126619202343
1.2,0.5,0.0,28,50.3,51.96902643759175
1.2,0.5,0.0,29,48.9,50.71919950850126
1.2,0.5,0.0,30,50.7,52.39204606282544
1.2,0.5,0.0,31,51.6,53.570460982920295
1.2,0.5,0.0,32,51.8,53.839094713266405
1.2,0.5,0.0,33,46.9,48.75284089963768
1.2,0.5,0.0,34,51.4,53.2481363496233
1.2,0.5,0.0,35,52.4,54.330019278943546
1.2,0.5,0.0,36,53.1,55.17728850352969
1.2,0.5,0.0,37,54.0,56.369425621692386
1.2,0.5,0.0,38,51.2,53.05061639402365
1.2,0.5,0.0,39,51.2,53.05061639402365
1.2,0.5,0.0,40,51.2,53.05061639402365
1.2,0.5,0.0,41,51.2,53.05061639402365
1.2,0.5,0.0,42,51.2,53.05061639402365
1.2,0.5,0.0,43,51.2,53.05061639402365
1.2,0.5,0.0,44,51.2,53.05061639402365
1.2,0.5,0.0,45,51.2,53.05061639402365
1.2,0.5,0.0,46,51.2,53.05061639402365
1.2,0.5,0.0,47,51.2,53.05061639402365
1.2,0.5,0.0,48,51.2,53.05061639402365
1.2,0.5,0.0,49,51.2,53.05061639402365
1.2,0.5,0.0,50,51.2,53.05061639402365
1.2,0.5,0.02,0,1.0,0.0
1.2,0.5,0.02,1,0.9,1.0729380150624477
1.2,0.5,0.02,2,0.6,0.8221505865918562
1.2,0.5,0.02,3,1.0,1.8383845993607177
1.2,0.5,0.02,4,0.9,1.864057621049636
1.2,0.5,0.02,5,1.0,1.9499013249553165
1.2,0.5,0.02,6,0.6,1.8498388198316764
1.2,0.5,0.02,7,0.8,2.4664517597755684
1.2,0.5,0.02,8,1.2,3.699677639663353
1.2,0.5,0.02,9,0.8,2.4664517597755684
1.2,0.5,0.02,10,1.4,4.316290579607245
1.2,0.5,0.02,11,1.6,4.932903519551137
1.2,0.5,0.02,12,3.3,10.174113509074221
1.2,0.5,0.02,13,2.1,6.474435869410867
1.2,0.5,0.02,14,4.3,13.257178208793682
1.2,0.5,0.02,15,3.8,11.71564585893395
1.2,0.5,0.02,16,4.5,13.873791148737574
1.2,0.5,0.02,17,6.5,20.039920548176497
1.2,0.5,0.02,18,8.0,24.664517597755687
1.2,0.5,0.02,19,7.9,24.356211127783745
1.2,0.5,0.02,20,9.0,27.747582297475148
1.2,0.5,0.02,21,6.5,20.039920548176497
1.2,0.5,0.02,22,9.6,29.597421117306823
1.2,0.5,0.02,23,8.0,24.664517597755687
1.2,0.5,0.02,24,7.1,21.88975936800817
1.2,0.5,0.02,25,8.8,27.130969357531256
1.2,0.5,0.02,26,10.2,31.447259937138504
1.2,0.5,0.02,27,10.5,32.372179347054335
1.2,0.5,0.02,28,12.6,38.8466152164652
1.2,0.5,0.02,29,10.4,32.06387287708239
1.2,0.5,0.02,30,12.2,37.61338933657742
1.2,0.5,0.02,31,11.1,34.22201816688601
1.2,0.5,0.02,32,10.3,31.755566407110447
1.2,0.5,0.02,33,10.3,31.755566407110447
1.2,0.5,0.02,34,10.3,31.755566407110447
1.2,0.5,0.02,35,10.3,31.755566407110447
1.2,0.5,0.02,36,10.3,31.755566407110447
1.2,0.5,0.02,37,10.3,31.755566407110447
1.2,0.5,0.02,38,10.3,31.755566407110447
1.2,0.5,0.02,39,10.3,31.755566407110447
1.2,0.5,0.02,40,10.3,31.755566407110447
1.2,0.5,0.02,41,10.3,31.755566407110447
1.2,0.5,0.02,42,10.3,31.755566407110447
1.2,0.5,0.02,43,10.3,31.755566407110447
1.2,0.5,0.02,44,10.3,31.755566407110447
1.2,0.5,0.02,45,10.3,31.755566407110447
1.2,0.5,0.02,46,10.3,31.755566407110447
1.2,0.5,0.02,47,10.3,31.755566407110447
1.2,0.5,0.02,48,10.3,31.755566407110447
